timestamp,duration_sec,instruction,image_path,model_output,model_target,visible,confidence,parse_method,target_x,target_y,target_yaw,nav_result,failure_reason
2026-06-16 14:17:32,135.051,Move to the chair near the robot.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0028_20260616_141726_378211380_scan_08_move_to_the_chair_near_the_robot.png,"```json
{
  ""target"": ""chair"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""There is no chair visible in the image. The image shows a warehouse with shelves, pallets, and a floor. No chair is present in the scene.""
}
```",chair,False,0.0,semantic_explore_visual_scan_failed,0.2,-0.69,3.141592653589793,failed,True,False,False,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-16 14:18:27,53.139,Navigate to the chair beside the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0034_20260616_141820_309705233_scan_06_navigate_to_the_chair_beside_the_plant.png,"```json
{
  ""target"": ""chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""A black office chair is visible on the left side of the image, positioned near the edge of the frame.""
}
```",chair,True,0.95,visual_semantic_map_observation_pose,0.2,-0.69,3.141592653589793,success,True,True,True,

2026-06-16 14:22:35,244.53,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0035_20260616_141830_573922175_scan_01_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": true,
  ""confidence"": 0.85,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The purple boxes are visible on the right side of the image, located on the lower shelves of the warehouse racks. They are positioned on the same level as the gray pallets and are clearly in view.""
}
```",purple boxes,True,0.85,visual_semantic_map,-6.78,10.96,0.0,stuck,False,True,False,Nav2 made no meaningful progress for 45.0s (best_distance=10.82m).

2026-06-16 14:25:22,164.928,Move to the right shelf with purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0043_20260616_142343_173819132_scan_08_move_to_the_right_shelf_with_purple_boxe.png,"```json
{
  ""target"": ""right shelf with purple boxes"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows an empty warehouse interior with a gray floor and yellow and white walls. There are no shelves with purple boxes visible in the image. The user's instruction is not fulfilled as the target object is not present.""
}
```",right shelf with purple boxes,False,0.0,semantic_explore_failed,-6.78,10.96,0.0,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=11.89m).

2026-06-16 14:28:06,160.876,Navigate to the shelf area containing purple packages.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0051_20260616_142627_183303326_scan_08_navigate_to_the_shelf_area_containing_pu.png,"```json
{
  ""target"": ""shelf area containing purple packages"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows an empty warehouse interior with a gray floor, white brick walls, and yellow upper walls. No shelves or purple packages are visible in the image.""
}
```",shelf area containing purple packages,False,0.0,semantic_explore_failed,-6.78,10.96,0.0,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=13.56m).

2026-06-16 14:30:46,157.55,Go to the shelf.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0059_20260616_142907_485993265_scan_08_go_to_the_shelf.png,"```json
{
  ""target"": ""shelf"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with a wall that has a white brick lower section and a yellow upper section, with metal supports. There is no visible shelf in the image.""
}
```",shelf,False,0.0,semantic_explore_failed,-6.78,10.96,0.0,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=15.65m).

2026-06-16 14:33:34,165.912,Move to the right shelf.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0067_20260616_143155_064819792_scan_08_move_to_the_right_shelf.png,"```json
{
  ""target"": ""right shelf"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with a white brick wall, a yellow upper section, and a dark floor. There are no shelves visible in the image. The user instruction to move to the right shelf cannot be verified as the shelf is not present in the image.""
}
```",right shelf,False,0.0,semantic_explore_failed,-6.78,10.96,0.0,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=17.60m).

2026-06-16 14:36:17,159.921,Navigate to the warehouse rack near the boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0075_20260616_143438_346410419_scan_08_navigate_to_the_warehouse_rack_near_the_.png,"```json
{
  ""target"": ""warehouse rack near the boxes"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with white brick walls, a yellow door, and a gray floor. However, no warehouse rack or boxes are visible in the current frame.""
}
```",warehouse rack near the boxes,False,0.0,semantic_explore_failed,-6.78,10.96,0.0,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=19.12m).

2026-06-16 14:36:19,0.0,Go to the object near the wall.,,,,,,ambiguous_target,0.0,0.0,0.0,failed,False,False,False,"ambiguous_target: instruction does not name a concrete known semantic target. Ask for plant, chair, shelf, purple boxes, or package area."

2026-06-16 14:39:29,187.038,Move to the package area.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0083_20260616_143726_989174710_scan_08_move_to_the_package_area.png,"```json
{
  ""target"": ""package area"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a close-up of a tiled surface, likely a wall. There is no visible package area in the image. The image does not show any packages or relevant objects in the package area.""
}
```",package area,False,0.0,semantic_explore_failed,-6.78,10.96,0.0,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=19.88m).

2026-06-16 14:39:31,0.0,Navigate to the target object.,,,,,,ambiguous_target,0.0,0.0,0.0,failed,False,False,False,"ambiguous_target: instruction does not name a concrete known semantic target. Ask for plant, chair, shelf, purple boxes, or package area."

2026-06-16 15:37:45,332.699,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0008_20260616_153314_355892304_scan_08_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows an empty warehouse interior with a gray floor, yellow and white walls, and overhead lighting. There are no purple boxes visible in the image.""
}
```",purple boxes,False,0.0,semantic_explore_failed,-6.3,10.8,3.141592653589793,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=7.89m).

2026-06-23 12:36:39,162.6,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0008_20260623_123500_267988008_scan_08_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows an empty warehouse interior with a gray floor, yellow and white walls, and overhead lighting. There are no purple boxes visible in the image.""
}
```",purple boxes,False,0.0,semantic_explore_failed,-6.3,10.8,3.141592653589793,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=12.51m).

2026-06-23 12:58:29,832.261,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0016_20260623_125823_188777633_scan_08_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with white brick walls, a yellow upper section, and a gray floor. There are no purple boxes visible in the image.""
}
```",purple boxes,False,0.0,semantic_explore_relaxed_confirm,-6.3,10.8,3.141592653589793,success,True,True,True,

2026-06-23 13:23:39,483.375,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0008_20260623_131638_652675694_scan_08_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows an empty warehouse interior with a gray floor, yellow and white walls, and overhead lighting. There are no purple boxes visible in the image.""
}
```",purple boxes,False,0.0,semantic_explore_failed,-6.3,10.8,3.141592653589793,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=5.64m).

2026-06-23 14:46:50,1036.451,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0008_20260623_143036_707428707_scan_08_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows an empty warehouse interior with a gray floor, white brick walls, and yellow upper sections. There are no purple boxes visible in the image.""
}
```",purple boxes,False,0.0,semantic_explore_failed,-6.3,10.8,3.141592653589793,timeout,False,False,True,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0009_20260623_143220_668958412_during_nav_go_to_the_purple_boxes.png,False,False,False,Nav2 task exceeded nav_timeout_sec=920.2.

2026-06-23 18:07:28,118.052,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0013_20260623_180722_187547852_scan_05_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The purple boxes are visible on the left side of the image, stacked on a wooden pallet. They are clearly in the frame and located in the upper-left corner of the image.""
}
```",purple boxes,True,0.95,semantic_explore_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,False,,True,False,True,

2026-06-23 18:41:30,72.812,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0009_20260623_184124_788871813_scan_01_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The purple boxes are visible in the background of the image, stacked on a wooden pallet to the left of the yellow cylindrical object.""
}
```",purple boxes,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,False,,True,False,True,

2026-06-23 20:14:36,188.187,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0008_20260623_201232_090340387_scan_08_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with a black chair, a potted plant, and yellow and white walls. There are no purple boxes visible in the image.""
}
```",purple boxes,False,0.0,semantic_explore_failed,-6.3,10.8,3.141592653589793,stuck,False,False,False,,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=12.74m).

2026-06-23 20:17:47,187.616,Move to the right shelf with purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0032_20260623_201545_986830641_scan_08_move_to_the_right_shelf_with_purple_boxe.png,"```json
{
  ""target"": ""right shelf with purple boxes"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows an empty warehouse interior with a black chair, a potted plant, and walls with yellow and white paint. There are no shelves with purple boxes visible in the image. The user's instruction is not feasible as the requested object is not present in the image.""
}
```",right shelf with purple boxes,False,0.0,semantic_explore_failed,-6.3,10.8,3.141592653589793,stuck,False,False,False,,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=13.55m).
2026-06-24 20:44:04,215.72,Go to the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0004_20260624_204358_416605456_scan_01_go_to_the_plant.png,"```json
{
  ""target"": ""plant"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The plant is visible in the image, located on the right side of the frame, in a black pot on the floor.""
}
```",plant,True,0.95,semantic_nav_first_final_visual_confirmed,0.35,-2.92,3.141592653589793,success,True,True,True,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0003_20260624_204208_734640303_during_nav_go_to_the_plant.png,True,False,True,
2026-06-24 20:44:20,12.116,Move to the potted plant on the floor.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0006_20260624_204414_014441004_scan_01_move_to_the_potted_plant_on_the_floor.png,"```json
{
  ""target"": ""potted plant"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""center"",
  ""evidence"": ""The potted plant is visible on the floor, positioned in the center-right portion of the image. It is located in the foreground, in the lower right quadrant of the frame.""
}
```",potted plant,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,0.35,-2.92,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 20:44:39,13.705,Navigate to the green plant near the chair.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0008_20260624_204433_009942889_scan_01_navigate_to_the_green_plant_near_the_cha.png,"```json
{
  ""target"": ""green plant"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The green plant is visible in the image, positioned in the center-right area of the frame, near the black rectangular planter. It is located on the floor of the warehouse.""
}
```",green plant,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,0.35,-2.92,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 20:50:54,370.2,Go to the black office chair.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0030_20260624_205048_705087855_scan_04_go_to_the_black_office_chair.png,"```json
{
  ""target"": ""black office chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The black office chair is partially visible on the left side of the image, with its back and seat edge in frame.""
}
```",black office chair,True,0.95,semantic_explore_final_visual_confirmed,0.2,-0.69,3.141592653589793,success,True,True,False,,True,True,True,
2026-06-24 20:51:10,11.505,Move to the chair near the robot.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0032_20260624_205105_009876789_scan_01_move_to_the_chair_near_the_robot.png,"```json
{
  ""target"": ""chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""A black office chair is visible on the left side of the image, near the edge of the frame.""
}
```",chair,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,0.2,-0.69,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 20:51:28,12.331,Navigate to the chair beside the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0034_20260624_205122_053582700_scan_01_navigate_to_the_chair_beside_the_plant.png,"```json
{
  ""target"": ""chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""A black office chair is visible on the left side of the image, positioned near the edge of the frame. The chair is partially in the frame and clearly visible.""
}
```",chair,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,0.2,-0.69,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:07:32,959.787,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0046_20260624_210726_080067393_scan_03_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": true,
  ""confidence"": 0.85,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The purple boxes are visible on the left side of the image, partially obscured by the yellow forklift. They are stacked and positioned on the floor, with the top of the boxes visible.""
}
```",purple boxes,True,0.85,semantic_nav_first_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,True,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0035_20260624_205232_708167054_during_nav_go_to_the_purple_boxes.png,True,True,True,
2026-06-24 21:08:06,33.396,Move to the right shelf with purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0050_20260624_210800_060361906_scan_01_move_to_the_right_shelf_with_purple_boxe.png,"```json
{
  ""target"": ""right shelf with purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The image shows a shelf with purple boxes on the right side of the frame, which is the target location. The shelf is clearly visible and the boxes are present.""
}
```",right shelf with purple boxes,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:08:23,12.08,Navigate to the shelf area containing purple packages.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0052_20260624_210817_057100988_scan_01_navigate_to_the_shelf_area_containing_pu.png,"```json
{
  ""target"": ""shelf area containing purple packages"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The image shows a shelf with multiple purple packages stacked on it, visible in the background on the left side of the frame.""
}
```",shelf area containing purple packages,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:08:40,13.175,Go to the shelf.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0054_20260624_210835_032847743_scan_01_go_to_the_shelf.png,"```json
{
  ""target"": ""shelf"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The image shows a shelf with purple boxes stacked on it, visible in the background of the image.""
}
```",shelf,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:08:59,14.483,Move to the right shelf.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_2026-06-24/trial_0056_20260624_210853_058884155_scan_01_move_to_the_right_shelf.png,"```json
{
  ""target"": ""right shelf"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The image shows a right shelf with purple plastic crates stacked on it, visible in the upper right portion of the frame. The shelf is positioned to the right of the yellow protective cylinder in the foreground.""
}
```",right shelf,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:12:37,13.547,Navigate to the warehouse rack near the boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_remaining_2026-06-24/trial_0002_20260624_211231_011713076_scan_01_navigate_to_the_warehouse_rack_near_the_.png,"```json
{
  ""target"": ""warehouse rack near the boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The image shows a warehouse rack with purple boxes stacked on it, located on the left side of the frame. The rack is visible and positioned near the boxes.""
}
```",warehouse rack near the boxes,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:12:41,0.003,Go to the object near the wall.,,,,,,ambiguous_target,0.0,0.0,0.0,failed,False,False,False,,False,False,False,"ambiguous_target: instruction does not name a concrete known semantic target. Ask for plant, chair, shelf, purple boxes, or package area."
2026-06-24 21:13:02,16.312,Move to the package area.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_remaining_2026-06-24/trial_0004_20260624_211255_020857902_scan_01_move_to_the_package_area.png,"```json
{
  ""target"": ""package area"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The image shows a warehouse environment with a yellow protective cylinder in the foreground and a stack of purple packages on a pallet to the left. The floor has red and white striped markings, which are commonly used for guiding movement and safety in warehouse areas. These elements are consistent with a package handling zone, supporting the presence of a package area.""
}
```",package area,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:13:07,0.002,Navigate to the target object.,,,,,,ambiguous_target,0.0,0.0,0.0,failed,False,False,False,,False,False,False,"ambiguous_target: instruction does not name a concrete known semantic target. Ask for plant, chair, shelf, purple boxes, or package area."
2026-06-24 21:37:10,187.91,Go to the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_clean_2026-06-24/trial_0004_20260624_213704_492787090_scan_01_go_to_the_plant.png,"```json
{
  ""target"": ""plant"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The plant is visible in the image, positioned on the right side of the frame, in a black pot on the floor.""
}
```",plant,True,0.95,semantic_nav_first_final_visual_confirmed,0.35,-2.92,3.141592653589793,success,True,True,True,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_clean_2026-06-24/trial_0003_20260624_213516_363986136_during_nav_go_to_the_plant.png,True,False,True,
2026-06-24 21:37:27,13.519,Move to the potted plant on the floor.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_clean_2026-06-24/trial_0006_20260624_213721_363164133_scan_01_move_to_the_potted_plant_on_the_floor.png,"```json
{
  ""target"": ""potted plant on the floor"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""center"",
  ""evidence"": ""The potted plant is visible on the floor, positioned in the center-right of the image. The plant is in a black rectangular pot and is clearly visible.""
}
```",potted plant on the floor,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,0.35,-2.92,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:37:45,13.179,Navigate to the green plant near the chair.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_clean_2026-06-24/trial_0008_20260624_213739_339638120_scan_01_navigate_to_the_green_plant_near_the_cha.png,"```json
{
  ""target"": ""green plant"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The green plant is visible in the image, positioned on the right side of the room, in a black pot. It is located in the upper right portion of the frame.""
}
```",green plant,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,0.35,-2.92,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:43:29,338.934,Go to the black office chair.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_clean_2026-06-24/trial_0029_20260624_214323_382657080_scan_03_go_to_the_black_office_chair.png,"```json
{
  ""target"": ""black office chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""A black office chair is partially visible on the left side of the image, with its seat and backrest in the frame.""
}
```",black office chair,True,0.95,semantic_explore_final_visual_confirmed,0.2,-0.69,3.141592653589793,success,True,True,False,,True,True,True,
2026-06-24 21:43:46,12.132,Move to the chair near the robot.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_clean_2026-06-24/trial_0031_20260624_214340_337908945_scan_01_move_to_the_chair_near_the_robot.png,"```json
{
  ""target"": ""chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The chair is visible in the image, located on the left side of the frame, near the center of the warehouse floor.""
}
```",chair,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,0.2,-0.69,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:44:02,11.52,Navigate to the chair beside the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_clean_2026-06-24/trial_0033_20260624_214357_346187719_scan_01_navigate_to_the_chair_beside_the_plant.png,"```json
{
  ""target"": ""chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""A black office chair is visible on the left side of the image, positioned near the plant.""
}
```",chair,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,0.2,-0.69,3.141592653589793,success,True,True,False,,True,False,True,
2026-06-24 21:58:34,867.034,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_clean_2026-06-24/trial_0043_20260624_215828_459341976_scan_01_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": true,
  ""confidence"": 0.85,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The purple boxes are partially visible in the upper-left corner of the image, stacked on the left side of the frame. They are located behind the yellow object in the foreground.""
}
```",purple boxes,True,0.85,semantic_nav_first_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,True,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_clean_2026-06-24/trial_0034_20260624_214513_268506434_during_nav_go_to_the_purple_boxes.png,True,True,True,
2026-06-24 21:59:22,44.249,Move to the right shelf with purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/node7_node8_full15_clean_2026-06-24/trial_0048_20260624_215916_386639139_scan_01_move_to_the_right_shelf_with_purple_boxe.png,"```json
{
  ""target"": ""right shelf with purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The image shows a shelf with purple boxes on the right side of the frame, visible in the background. The shelf is located on the right side of the image and is clearly visible.""
}
```",right shelf with purple boxes,True,0.95,visual_semantic_map_observation_pose_final_visual_confirmed,-6.3,10.8,3.141592653589793,success,True,True,False,,True,False,True,
